Block_ID,HDFS_BW,HDFSTranmissionTime,Mapper_ID,Mapper_VM_MIPS,MapExecutionTime ,MapperBW,MapperTransmissionTime,Reducer_ID,Reducer_VM_MIPS,ReducerExecutionTime ,ReducerBW,ReducerTransmissionTime,Block_ID,Block_BW,BlockTransmissionTime,TransactionTime
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,2.34,34.73,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2477.66
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,2.34,34.73,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1906.51
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,2.52,31.74,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2706.77
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,2.52,31.74,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2296.12
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,3.31,23.78,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2648.12
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,3.31,23.78,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2262.83
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,3.31,23.78,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2736.73
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,3.31,23.78,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2132.92
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,8.89,8.6,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2721.55
HDFS_Block_177,2.68,355.03,mapper176,899069,1357.76,8.89,8.6,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2117.74
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2171.39
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,24.04,3.05,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1600.54
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2435.36
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2024.71
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2384.67
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1999.38
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2473.28
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1869.47
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2473.28
HDFS_Block_20,11.81,80.63,mapper19,899099,1357.87,2.27,34.62,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1869.47
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2173.79
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,23.08,3.27,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1603.16
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2438.04
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2027.39
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2387.35
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2002.06
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2475.96
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1872.15
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2475.96
HDFS_Block_75,11.81,80.63,mapper74,900113,1360.27,2.22,34.9,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1872.15
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2177.35
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,24.04,3.14,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1606.59
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2442.04
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2031.39
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2391.35
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2006.06
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2479.96
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1876.15
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2479.96
HDFS_Block_85,11.81,80.63,mapper84,901595,1363.83,2.17,35.34,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1876.15
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.14,35.31,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2485.55
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.14,35.31,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1914.4
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.34,33.12,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2715.46
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.34,33.12,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2304.81
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,5.56,13.62,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2645.27
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,23.08,3.25,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2249.61
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,3.8,18.9,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2739.16
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,3.8,18.9,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2135.35
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.88,25.92,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2746.18
HDFS_Block_33,2.68,355.03,mapper32,902111,1365.07,2.88,25.92,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2142.37
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,2.16,35.49,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2498.32
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,2.16,35.49,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1927.17
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,2.37,33.84,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2728.77
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,2.37,33.84,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2318.12
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,3.01,26.58,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2670.82
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,3.01,26.58,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2285.53
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,3.01,26.58,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2759.43
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,3.01,26.58,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2155.62
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,10.09,7.29,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2740.14
HDFS_Block_139,2.68,355.03,mapper138,907361,1377.66,10.09,7.29,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2136.33
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.16,36.28,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2500.42
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.16,36.28,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1929.27
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.32,34.7,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2730.94
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.32,34.7,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2320.29
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,3.87,21.4,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2666.95
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,3.87,21.4,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2281.66
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,15.08,4.73,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2135.08
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.92,26.88,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2761.04
HDFS_Block_7,2.68,355.03,mapper6,907907,1378.97,2.92,26.88,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2157.23
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.16,37.38,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2503.65
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.16,37.38,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1932.5
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.27,36.34,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2734.71
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.27,36.34,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2324.06
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,5.72,13.55,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2661.23
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,25.12,2.91,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2265.3
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,3.75,21.91,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2758.2
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,3.75,21.91,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2154.39
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.81,27.35,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2763.64
HDFS_Block_29,2.68,355.03,mapper28,908792,1381.1,2.81,27.35,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2159.83
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2194.73
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,20.18,3.75,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1624.58
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2461.35
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2050.7
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2410.66
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2025.37
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2499.27
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1895.46
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2499.27
HDFS_Block_103,11.81,80.63,mapper102,908816,1381.21,2.11,37.27,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1895.46
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.08,37.51,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2504.61
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.08,37.51,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1933.46
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.18,36.54,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2735.74
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.18,36.54,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2325.09
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.72,27.1,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2675.61
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.72,27.1,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2290.32
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.72,27.1,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2764.22
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,2.72,27.1,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2160.41
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,6.01,13.23,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2750.35
HDFS_Block_190,2.68,355.03,mapper189,909140,1381.93,6.01,13.23,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2146.54
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.04,37.4,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2504.61
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.04,37.4,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1933.46
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.14,36.43,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2735.74
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.14,36.43,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2325.09
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,3.66,21.44,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2670.06
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,3.66,21.44,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2284.77
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,13.96,5.23,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2742.46
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,22.25,3.33,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2136.75
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.67,26.99,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2764.22
HDFS_Block_166,2.68,355.03,mapper165,909167,1382.04,2.67,26.99,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2160.41
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,27.27,2.83,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2197.23
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,18.2,4.21,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1627.46
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2464.39
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2053.74
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2413.7
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2028.41
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2502.31
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1898.5
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2502.31
HDFS_Block_223,11.81,80.63,mapper222,909848,1383.63,1.99,37.89,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1898.5
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,27.27,2.81,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2197.97
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,17.65,4.22,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1628.23
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2465.5
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2054.85
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2414.81
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2029.52
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2503.42
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1899.61
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2503.42
HDFS_Block_232,11.81,80.63,mapper231,910163,1384.39,1.95,38.24,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1899.61
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2205.06
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,23.08,3.28,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1634.44
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2473.4
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2062.75
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2422.71
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2037.42
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2511.32
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1907.51
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2511.32
HDFS_Block_229,11.81,80.63,mapper228,913142,1391.54,1.88,38.99,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1907.51
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,1.96,39.29,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2516.95
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,1.96,39.29,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1945.8
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.18,36.86,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2746.62
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.18,36.86,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2335.97
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.69,26.95,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2686.02
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.69,26.95,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2300.73
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.69,26.95,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2774.63
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,2.69,26.95,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2170.82
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,9.05,8.25,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2755.93
HDFS_Block_50,2.68,355.03,mapper49,913538,1392.49,9.05,8.25,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2152.12
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,1.93,39.05,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2520.05
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,1.93,39.05,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1948.9
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.09,37.17,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2750.27
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.09,37.17,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2339.62
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.69,27.58,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2689.99
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.69,27.58,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2304.7
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.69,27.58,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2778.6
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,2.69,27.58,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2174.79
HDFS_Block_137,2.68,355.03,mapper136,914930,1395.83,15.39,4.97,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2152.18
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,1.89,39.46,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2521.93
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,1.89,39.46,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1950.78
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,4.51,16.85,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2731.42
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,20,3.7,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2307.62
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2702.12
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2316.83
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2790.73
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2186.92
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2790.73
HDFS_Block_155,2.68,355.03,mapper154,915542,1397.3,2.02,38.24,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,2186.92
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,1.93,40.53,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2525.8
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,1.93,40.53,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1954.65
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.06,39.25,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2756.62
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.06,39.25,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2345.97
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.68,27.7,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2694.38
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.68,27.7,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2309.09
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.68,27.7,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2782.99
HDFS_Block_188,2.68,355.03,mapper187,916688,1400.1,2.68,27.7,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,2179.18
